schema_version,provider_id,provider_commit,runtime,workload_id,evidence_level,model_digest,graph_digest,input_id,input_digest,split_role,context_or_key_id,pass_index,plaintext_output,decrypted_output,plaintext_decision,encrypted_decision,decision_margin_or_top_two_gap,numerical_error,decision_flip,provider_prediction,execution_status,gate_status,security_status,compile_time_ms,tuning_time_ms,keygen_time_ms,encryption_time_ms,evaluation_time_ms,decryption_time_ms,total_time_ms,raw_output_digest,candidate_id,threshold,error_violation
flipguard_provider_execution_record_v7,EVA,4cd3254c9c51340ae30c451495ce5378135758c0,native_eva_seal,eva_official_baboon_sobel_harris_v1,3,NOT_APPLICABLE,sha256:b7d9aa65c8c0016131235f70c0bd08087e8c9ea3216eb737d5d11c1a414261a4,eva_v1.0.1_official_baboon_64x64,sha256:6b12fa355322633e496aead57f2f6c235e86d01a195afa23be4cb2ed8577abb0,official_native_example,1,NOT_SEPARATELY_RECORDED,0.016417079699252983,0.017487106385161044,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,0.0010700266859080612,NOT_EVALUATED,0.017487106385161044,PASS,NOT_EVALUATED,SECURITY_NOT_EVALUATED,0.982594,NOT_SEPARATELY_RECORDED,304.79165,10.986415,165.377679,0.799891,481.970282,sha256:b89304d18b86ba76f44cfbddeefc590c3706a98b4d14092a440b0dd79cd29dc4,sobel,NOT_EVALUATED,NOT_EVALUATED
flipguard_provider_execution_record_v7,EVA,4cd3254c9c51340ae30c451495ce5378135758c0,native_eva_seal,eva_official_baboon_sobel_harris_v1,3,NOT_APPLICABLE,sha256:b7d9aa65c8c0016131235f70c0bd08087e8c9ea3216eb737d5d11c1a414261a4,eva_v1.0.1_official_baboon_64x64,sha256:6b12fa355322633e496aead57f2f6c235e86d01a195afa23be4cb2ed8577abb0,official_native_example,1,NOT_SEPARATELY_RECORDED,0.20031643902305718,0.1975537403234793,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,0.0027626986995778757,NOT_EVALUATED,0.1975537403234793,PASS,NOT_EVALUATED,SECURITY_NOT_EVALUATED,0.982594,NOT_SEPARATELY_RECORDED,304.79165,10.986415,165.377679,0.799891,481.970282,sha256:b89304d18b86ba76f44cfbddeefc590c3706a98b4d14092a440b0dd79cd29dc4,sobel,NOT_EVALUATED,NOT_EVALUATED
flipguard_provider_execution_record_v7,EVA,4cd3254c9c51340ae30c451495ce5378135758c0,native_eva_seal,eva_official_baboon_sobel_harris_v1,3,NOT_APPLICABLE,sha256:b7d9aa65c8c0016131235f70c0bd08087e8c9ea3216eb737d5d11c1a414261a4,eva_v1.0.1_official_baboon_64x64,sha256:6b12fa355322633e496aead57f2f6c235e86d01a195afa23be4cb2ed8577abb0,official_native_example,1,NOT_SEPARATELY_RECORDED,0.3341036077626708,0.33266525599519914,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,0.0014383517674716462,NOT_EVALUATED,0.33266525599519914,PASS,NOT_EVALUATED,SECURITY_NOT_EVALUATED,0.982594,NOT_SEPARATELY_RECORDED,304.79165,10.986415,165.377679,0.799891,481.970282,sha256:b89304d18b86ba76f44cfbddeefc590c3706a98b4d14092a440b0dd79cd29dc4,sobel,NOT_EVALUATED,NOT_EVALUATED
flipguard_provider_execution_record_v7,EVA,4cd3254c9c51340ae30c451495ce5378135758c0,native_eva_seal,eva_official_baboon_sobel_harris_v1,3,NOT_APPLICABLE,sha256:b7d9aa65c8c0016131235f70c0bd08087e8c9ea3216eb737d5d11c1a414261a4,eva_v1.0.1_official_baboon_64x64,sha256:6b12fa355322633e496aead57f2f6c235e86d01a195afa23be4cb2ed8577abb0,official_native_example,1,NOT_SEPARATELY_RECORDED,0.38050897512948134,0.421881405928375,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,0.041372430798893634,NOT_EVALUATED,0.421881405928375,PASS,NOT_EVALUATED,SECURITY_NOT_EVALUATED,0.982594,NOT_SEPARATELY_RECORDED,304.79165,10.986415,165.377679,0.799891,481.970282,sha256:b89304d18b86ba76f44cfbddeefc590c3706a98b4d14092a440b0dd79cd29dc4,sobel,NOT_EVALUATED,NOT_EVALUATED
flipguard_provider_execution_record_v7,EVA,4cd3254c9c51340ae30c451495ce5378135758c0,native_eva_seal,eva_official_baboon_sobel_harris_v1,3,NOT_APPLICABLE,sha256:b7d9aa65c8c0016131235f70c0bd08087e8c9ea3216eb737d5d11c1a414261a4,eva_v1.0.1_official_baboon_64x64,sha256:6b12fa355322633e496aead57f2f6c235e86d01a195afa23be4cb2ed8577abb0,official_native_example,1,NOT_SEPARATELY_RECORDED,0.22945856158473715,0.2270541425269672,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,0.0024044190577699465,NOT_EVALUATED,0.2270541425269672,PASS,NOT_EVALUATED,SECURITY_NOT_EVALUATED,0.982594,NOT_SEPARATELY_RECORDED,304.79165,10.986415,165.377679,0.799891,481.970282,sha256:b89304d18b86ba76f44cfbddeefc590c3706a98b4d14092a440b0dd79cd29dc4,sobel,NOT_EVALUATED,NOT_EVALUATED
flipguard_provider_execution_record_v7,EVA,4cd3254c9c51340ae30c451495ce5378135758c0,native_eva_seal,eva_official_baboon_sobel_harris_v1,3,NOT_APPLICABLE,sha256:b7d9aa65c8c0016131235f70c0bd08087e8c9ea3216eb737d5d11c1a414261a4,eva_v1.0.1_official_baboon_64x64,sha256:6b12fa355322633e496aead57f2f6c235e86d01a195afa23be4cb2ed8577abb0,official_native_example,1,NOT_SEPARATELY_RECORDED,0.13161630940859173,0.1328796926965706,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,0.0012633832879788698,NOT_EVALUATED,0.1328796926965706,PASS,NOT_EVALUATED,SECURITY_NOT_EVALUATED,0.982594,NOT_SEPARATELY_RECORDED,304.79165,10.986415,165.377679,0.799891,481.970282,sha256:b89304d18b86ba76f44cfbddeefc590c3706a98b4d14092a440b0dd79cd29dc4,sobel,NOT_EVALUATED,NOT_EVALUATED
flipguard_provider_execution_record_v7,EVA,4cd3254c9c51340ae30c451495ce5378135758c0,native_eva_seal,eva_official_baboon_sobel_harris_v1,3,NOT_APPLICABLE,sha256:b7d9aa65c8c0016131235f70c0bd08087e8c9ea3216eb737d5d11c1a414261a4,eva_v1.0.1_official_baboon_64x64,sha256:6b12fa355322633e496aead57f2f6c235e86d01a195afa23be4cb2ed8577abb0,official_native_example,1,NOT_SEPARATELY_RECORDED,0.059383297585487944,0.06044930731106503,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,0.0010660097255770842,NOT_EVALUATED,0.06044930731106503,PASS,NOT_EVALUATED,SECURITY_NOT_EVALUATED,0.982594,NOT_SEPARATELY_RECORDED,304.79165,10.986415,165.377679,0.799891,481.970282,sha256:b89304d18b86ba76f44cfbddeefc590c3706a98b4d14092a440b0dd79cd29dc4,sobel,NOT_EVALUATED,NOT_EVALUATED
flipguard_provider_execution_record_v7,EVA,4cd3254c9c51340ae30c451495ce5378135758c0,native_eva_seal,eva_official_baboon_sobel_harris_v1,3,NOT_APPLICABLE,sha256:b7d9aa65c8c0016131235f70c0bd08087e8c9ea3216eb737d5d11c1a414261a4,eva_v1.0.1_official_baboon_64x64,sha256:6b12fa355322633e496aead57f2f6c235e86d01a195afa23be4cb2ed8577abb0,official_native_example,1,NOT_SEPARATELY_RECORDED,0.0249841012837105,0.025295643001634935,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,0.0003115417179244337,NOT_EVALUATED,0.025295643001634935,PASS,NOT_EVALUATED,SECURITY_NOT_EVALUATED,0.982594,NOT_SEPARATELY_RECORDED,304.79165,10.986415,165.377679,0.799891,481.970282,sha256:b89304d18b86ba76f44cfbddeefc590c3706a98b4d14092a440b0dd79cd29dc4,sobel,NOT_EVALUATED,NOT_EVALUATED
flipguard_provider_execution_record_v7,EVA,4cd3254c9c51340ae30c451495ce5378135758c0,native_eva_seal,eva_official_baboon_sobel_harris_v1,3,NOT_APPLICABLE,sha256:b7d9aa65c8c0016131235f70c0bd08087e8c9ea3216eb737d5d11c1a414261a4,eva_v1.0.1_official_baboon_64x64,sha256:6b12fa355322633e496aead57f2f6c235e86d01a195afa23be4cb2ed8577abb0,official_native_example,1,NOT_SEPARATELY_RECORDED,0.06870627186513664,0.08965607129898981,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,0.020949799433853167,NOT_EVALUATED,0.08965607129898981,PASS,NOT_EVALUATED,SECURITY_NOT_EVALUATED,0.982594,NOT_SEPARATELY_RECORDED,304.79165,10.986415,165.377679,0.799891,481.970282,sha256:b89304d18b86ba76f44cfbddeefc590c3706a98b4d14092a440b0dd79cd29dc4,sobel,NOT_EVALUATED,NOT_EVALUATED
flipguard_provider_execution_record_v7,EVA,4cd3254c9c51340ae30c451495ce5378135758c0,native_eva_seal,eva_official_baboon_sobel_harris_v1,3,NOT_APPLICABLE,sha256:b7d9aa65c8c0016131235f70c0bd08087e8c9ea3216eb737d5d11c1a414261a4,eva_v1.0.1_official_baboon_64x64,sha256:6b12fa355322633e496aead57f2f6c235e86d01a195afa23be4cb2ed8577abb0,official_native_example,1,NOT_SEPARATELY_RECORDED,0.40122169089436577,0.4150520943514207,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,0.01383040345705494,NOT_EVALUATED,0.4150520943514207,PASS,NOT_EVALUATED,SECURITY_NOT_EVALUATED,0.982594,NOT_SEPARATELY_RECORDED,304.79165,10.986415,165.377679,0.799891,481.970282,sha256:b89304d18b86ba76f44cfbddeefc590c3706a98b4d14092a440b0dd79cd29dc4,sobel,NOT_EVALUATED,NOT_EVALUATED
flipguard_provider_execution_record_v7,EVA,4cd3254c9c51340ae30c451495ce5378135758c0,native_eva_seal,eva_official_baboon_sobel_harris_v1,3,NOT_APPLICABLE,sha256:b7d9aa65c8c0016131235f70c0bd08087e8c9ea3216eb737d5d11c1a414261a4,eva_v1.0.1_official_baboon_64x64,sha256:6b12fa355322633e496aead57f2f6c235e86d01a195afa23be4cb2ed8577abb0,official_native_example,1,NOT_SEPARATELY_RECORDED,0.5180624874779012,0.5160114693651612,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,0.0020510181127399996,NOT_EVALUATED,0.5160114693651612,PASS,NOT_EVALUATED,SECURITY_NOT_EVALUATED,0.982594,NOT_SEPARATELY_RECORDED,304.79165,10.986415,165.377679,0.799891,481.970282,sha256:b89304d18b86ba76f44cfbddeefc590c3706a98b4d14092a440b0dd79cd29dc4,sobel,NOT_EVALUATED,NOT_EVALUATED
flipguard_provider_execution_record_v7,EVA,4cd3254c9c51340ae30c451495ce5378135758c0,native_eva_seal,eva_official_baboon_sobel_harris_v1,3,NOT_APPLICABLE,sha256:b7d9aa65c8c0016131235f70c0bd08087e8c9ea3216eb737d5d11c1a414261a4,eva_v1.0.1_official_baboon_64x64,sha256:6b12fa355322633e496aead57f2f6c235e86d01a195afa23be4cb2ed8577abb0,official_native_example,1,NOT_SEPARATELY_RECORDED,0.8362982356088136,0.8531560419391779,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,0.016857806330364378,NOT_EVALUATED,0.8531560419391779,PASS,NOT_EVALUATED,SECURITY_NOT_EVALUATED,0.982594,NOT_SEPARATELY_RECORDED,304.79165,10.986415,165.377679,0.799891,481.970282,sha256:b89304d18b86ba76f44cfbddeefc590c3706a98b4d14092a440b0dd79cd29dc4,sobel,NOT_EVALUATED,NOT_EVALUATED
flipguard_provider_execution_record_v7,EVA,4cd3254c9c51340ae30c451495ce5378135758c0,native_eva_seal,eva_official_baboon_sobel_harris_v1,3,NOT_APPLICABLE,sha256:b7d9aa65c8c0016131235f70c0bd08087e8c9ea3216eb737d5d11c1a414261a4,eva_v1.0.1_official_baboon_64x64,sha256:6b12fa355322633e496aead57f2f6c235e86d01a195afa23be4cb2ed8577abb0,official_native_example,1,NOT_SEPARATELY_RECORDED,0.7882414865727454,0.8576569670198972,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,0.06941548044715184,NOT_EVALUATED,0.8576569670198972,PASS,NOT_EVALUATED,SECURITY_NOT_EVALUATED,0.982594,NOT_SEPARATELY_RECORDED,304.79165,10.986415,165.377679,0.799891,481.970282,sha256:b89304d18b86ba76f44cfbddeefc590c3706a98b4d14092a440b0dd79cd29dc4,sobel,NOT_EVALUATED,NOT_EVALUATED
flipguard_provider_execution_record_v7,EVA,4cd3254c9c51340ae30c451495ce5378135758c0,native_eva_seal,eva_official_baboon_sobel_harris_v1,3,NOT_APPLICABLE,sha256:b7d9aa65c8c0016131235f70c0bd08087e8c9ea3216eb737d5d11c1a414261a4,eva_v1.0.1_official_baboon_64x64,sha256:6b12fa355322633e496aead57f2f6c235e86d01a195afa23be4cb2ed8577abb0,official_native_example,1,NOT_SEPARATELY_RECORDED,0.27355796545096583,0.27488006779434215,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,0.001322102343376319,NOT_EVALUATED,0.27488006779434215,PASS,NOT_EVALUATED,SECURITY_NOT_EVALUATED,0.982594,NOT_SEPARATELY_RECORDED,304.79165,10.986415,165.377679,0.799891,481.970282,sha256:b89304d18b86ba76f44cfbddeefc590c3706a98b4d14092a440b0dd79cd29dc4,sobel,NOT_EVALUATED,NOT_EVALUATED
flipguard_provider_execution_record_v7,EVA,4cd3254c9c51340ae30c451495ce5378135758c0,native_eva_seal,eva_official_baboon_sobel_harris_v1,3,NOT_APPLICABLE,sha256:b7d9aa65c8c0016131235f70c0bd08087e8c9ea3216eb737d5d11c1a414261a4,eva_v1.0.1_official_baboon_64x64,sha256:6b12fa355322633e496aead57f2f6c235e86d01a195afa23be4cb2ed8577abb0,official_native_example,1,NOT_SEPARATELY_RECORDED,0.02437808790363573,0.025133342780316204,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,0.0007552548766804751,NOT_EVALUATED,0.025133342780316204,PASS,NOT_EVALUATED,SECURITY_NOT_EVALUATED,0.982594,NOT_SEPARATELY_RECORDED,304.79165,10.986415,165.377679,0.799891,481.970282,sha256:b89304d18b86ba76f44cfbddeefc590c3706a98b4d14092a440b0dd79cd29dc4,sobel,NOT_EVALUATED,NOT_EVALUATED
flipguard_provider_execution_record_v7,EVA,4cd3254c9c51340ae30c451495ce5378135758c0,native_eva_seal,eva_official_baboon_sobel_harris_v1,3,NOT_APPLICABLE,sha256:b7d9aa65c8c0016131235f70c0bd08087e8c9ea3216eb737d5d11c1a414261a4,eva_v1.0.1_official_baboon_64x64,sha256:6b12fa355322633e496aead57f2f6c235e86d01a195afa23be4cb2ed8577abb0,official_native_example,1,NOT_SEPARATELY_RECORDED,0.043821070657175006,0.04434431336267265,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,0.0005232427054976466,NOT_EVALUATED,0.04434431336267265,PASS,NOT_EVALUATED,SECURITY_NOT_EVALUATED,0.982594,NOT_SEPARATELY_RECORDED,304.79165,10.986415,165.377679,0.799891,481.970282,sha256:b89304d18b86ba76f44cfbddeefc590c3706a98b4d14092a440b0dd79cd29dc4,sobel,NOT_EVALUATED,NOT_EVALUATED
flipguard_provider_execution_record_v7,EVA,4cd3254c9c51340ae30c451495ce5378135758c0,native_eva_seal,eva_official_baboon_sobel_harris_v1,3,NOT_APPLICABLE,sha256:b7d9aa65c8c0016131235f70c0bd08087e8c9ea3216eb737d5d11c1a414261a4,eva_v1.0.1_official_baboon_64x64,sha256:6b12fa355322633e496aead57f2f6c235e86d01a195afa23be4cb2ed8577abb0,official_native_example,1,NOT_SEPARATELY_RECORDED,0.15452870565756088,0.14195601258218246,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,0.012572693075378422,NOT_EVALUATED,0.14195601258218246,PASS,NOT_EVALUATED,SECURITY_NOT_EVALUATED,0.982594,NOT_SEPARATELY_RECORDED,304.79165,10.986415,165.377679,0.799891,481.970282,sha256:b89304d18b86ba76f44cfbddeefc590c3706a98b4d14092a440b0dd79cd29dc4,sobel,NOT_EVALUATED,NOT_EVALUATED
flipguard_provider_execution_record_v7,EVA,4cd3254c9c51340ae30c451495ce5378135758c0,native_eva_seal,eva_official_baboon_sobel_harris_v1,3,NOT_APPLICABLE,sha256:b7d9aa65c8c0016131235f70c0bd08087e8c9ea3216eb737d5d11c1a414261a4,eva_v1.0.1_official_baboon_64x64,sha256:6b12fa355322633e496aead57f2f6c235e86d01a195afa23be4cb2ed8577abb0,official_native_example,1,NOT_SEPARATELY_RECORDED,0.14514073697395985,0.15749101229909998,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,0.012350275325140131,NOT_EVALUATED,0.15749101229909998,PASS,NOT_EVALUATED,SECURITY_NOT_EVALUATED,0.982594,NOT_SEPARATELY_RECORDED,304.79165,10.986415,165.377679,0.799891,481.970282,sha256:b89304d18b86ba76f44cfbddeefc590c3706a98b4d14092a440b0dd79cd29dc4,sobel,NOT_EVALUATED,NOT_EVALUATED
flipguard_provider_execution_record_v7,EVA,4cd3254c9c51340ae30c451495ce5378135758c0,native_eva_seal,eva_official_baboon_sobel_harris_v1,3,NOT_APPLICABLE,sha256:b7d9aa65c8c0016131235f70c0bd08087e8c9ea3216eb737d5d11c1a414261a4,eva_v1.0.1_official_baboon_64x64,sha256:6b12fa355322633e496aead57f2f6c235e86d01a195afa23be4cb2ed8577abb0,official_native_example,1,NOT_SEPARATELY_RECORDED,0.13972908211497198,0.1420562849666068,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,0.0023272028516348187,NOT_EVALUATED,0.1420562849666068,PASS,NOT_EVALUATED,SECURITY_NOT_EVALUATED,0.982594,NOT_SEPARATELY_RECORDED,304.79165,10.986415,165.377679,0.799891,481.970282,sha256:b89304d18b86ba76f44cfbddeefc590c3706a98b4d14092a440b0dd79cd29dc4,sobel,NOT_EVALUATED,NOT_EVALUATED
