run_id,split_seed,dataset_id,model_id,workload_id,outcome,trial_status,retuning_performed,candidate_id,log_n,q_prime_count,p_prime_count,log_default_scale,key_repeats_requested,key_repeats_completed,success_runs,decision_flips,error_violations,max_observed_error,v_cert,v_amb,mean_total_ms,median_total_ms,p95_total_ms,selection_contract_digest,selection_result_sha256,split_manifest_sha256,audit_csv_sha256,selection_result_path,split_manifest_path,audit_csv_path,result_path
full_floor18_keys3_locked_audit_keys3,1,banknote,linear_poly3,split_seed_1/banknote/linear_poly3,LOCKED_AUDIT_PASS,SAFE,False,synth_repair_scale_1_rescale_N13_Q7_S24_cabfebc33906,13,7,1,24,3,3,3,0,0,0.007665045371857693,207,0,83.81129573752008,79.482384,106.249883,sha256:cabfebc33906e8a51ce7ec11730b152ab285a0999465881b3d7c0fc8f02ecbe2,sha256:2c4d57ada948f66b721459cc5b5161d05ea8d47772235bb75db758fafe79498b,sha256:62882610d86fa2a74d3b5b37a5fb0c16952ff2689f9e56360b5ffbc90bc413fd,sha256:b91760a18d90c5bea9cf480af9bdc02ebd93faf7ee7324fa34e21cd184a54b1d,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed1_banknote_linear_poly3.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/banknote/linear_poly3/split_manifest.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/banknote/linear_poly3/locked_audit_test.csv,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed1_banknote_linear_poly3_locked_audit_keys3.json
full_floor18_keys3_locked_audit_keys3,1,banknote,mlp_square_linear_score,split_seed_1/banknote/mlp_square_linear_score,LOCKED_AUDIT_PASS,SAFE,False,synth_analysis_minimum_rescale_N13_Q6_S20_9c960732c5c0,13,6,1,20,3,3,3,0,0,0.0004656210067909283,207,0,125.66605003542676,119.452835,161.194489,sha256:9c960732c5c0dc54fd404877fc8ebd6fd9748fd538e69fe907e530bb6b8e6676,sha256:8b4417f6a60c88412fca7fd9d1a76699105d3efd27a4edbc8c7c1dca515dac08,sha256:1ff25588dc749cb0c51af4cd20f42f2bd9d3980bc006c9ead5bf8782394fc85e,sha256:360e26e14c567485f97d074477c89719466c8298326deda4e513d298fd9a8d75,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed1_banknote_mlp_square_linear_score.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/banknote/mlp_square_linear_score/split_manifest.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/banknote/mlp_square_linear_score/locked_audit_test.csv,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed1_banknote_mlp_square_linear_score_locked_audit_keys3.json
full_floor18_keys3_locked_audit_keys3,1,digits_binary,linear_poly3,split_seed_1/digits_binary/linear_poly3,LOCKED_AUDIT_PASS,SAFE,False,synth_repair_scale_1_rescale_N13_Q7_S24_8d14b4c6f5fe,13,7,1,24,3,3,3,0,0,0.0045315199950688445,264,6,124.64907626419743,117.948232,165.710689,sha256:8d14b4c6f5fee33aedb02503978267e75fe4d8a45285103e9b642647d8fde862,sha256:8885038eae3ed7dd1fb97f04013280b07a8877f6b96ef7a8cf6e82e344071c0a,sha256:635f0bc79149f57bcf80b2f994d617114ffe3c47ba0f98093e0264f5d13578de,sha256:5e4437a93ea0b4c125c28c0f6b278f399397203429e782738577f2dcfd5b4bae,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed1_digits_binary_linear_poly3.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/digits_binary/linear_poly3/split_manifest.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/digits_binary/linear_poly3/locked_audit_test.csv,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed1_digits_binary_linear_poly3_locked_audit_keys3.json
full_floor18_keys3_locked_audit_keys3,1,digits_binary,mlp_square_linear_score,split_seed_1/digits_binary/mlp_square_linear_score,LOCKED_AUDIT_PASS,SAFE,False,synth_analysis_minimum_rescale_N13_Q6_S20_8094986b7a00,13,6,1,20,3,3,3,0,0,0.00015438057432082264,249,21,165.06238808765434,157.330227,212.824295,sha256:8094986b7a00222aafeabfb398947d0b59c079e48b52d3505a4f1fd2ce1227fb,sha256:9c7feed15fedf004f0e53784aed6880e30f36825e0269d42cd3290964c4dbc40,sha256:47be99811a83fd44b7d5b07273895b616a1aea84464b6bc00a8387f2a6f7796b,sha256:5ab8f6012f10c07a3c85a4a5e3dbe1432c374948700aee0726362ddf8cbf4694,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed1_digits_binary_mlp_square_linear_score.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/digits_binary/mlp_square_linear_score/split_manifest.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/digits_binary/mlp_square_linear_score/locked_audit_test.csv,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed1_digits_binary_mlp_square_linear_score_locked_audit_keys3.json
full_floor18_keys3_locked_audit_keys3,1,iris_binary,linear_poly3,split_seed_1/iris_binary/linear_poly3,LOCKED_AUDIT_PASS,SAFE,False,synth_analysis_minimum_rescale_N13_Q7_S20_e069b1a71dbf,13,7,1,20,3,3,3,0,0,0.01505462336762653,16,0,81.71846316666668,79.390422,101.07133,sha256:e069b1a71dbff15debc8f0289522e8127da33d32224b2465251606c3c91b9170,sha256:1254f50f78b3dda83a140f43805787b24073cb979f8e933823903265b773491f,sha256:d583cf3dda8ace5ad6c597a16f812c2d98816a6b4a51745cbe28b474b02a2142,sha256:14ec2c341deb68d729f1510ad2741dfeb27005cd0d1545b122b8775d5816ceb4,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed1_iris_binary_linear_poly3.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/iris_binary/linear_poly3/split_manifest.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/iris_binary/linear_poly3/locked_audit_test.csv,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed1_iris_binary_linear_poly3_locked_audit_keys3.json
full_floor18_keys3_locked_audit_keys3,1,iris_binary,mlp_square_linear_score,split_seed_1/iris_binary/mlp_square_linear_score,LOCKED_AUDIT_PASS,SAFE,False,synth_analysis_minimum_rescale_N13_Q6_S20_417fd14390cd,13,6,1,20,3,3,3,0,0,0.0001577983537557337,16,0,124.14623712500001,123.196926,144.774896,sha256:417fd14390cd285d3481b36565f155138ff1867697b66b8837c6a9e8b50c2d74,sha256:b35e1cb5ff54b03f04dcb5923e071a1c86fab36d04c95ae0440ef79c80c33b8d,sha256:9c70d30e14832837a4e6b74e5fcd3b9348ca0458edc8fdb58c373b4abce28b2b,sha256:6e0e018c0844f7d27d320c92fe0077f03c0aa8b386f20a9372a114096d638cf2,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed1_iris_binary_mlp_square_linear_score.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/iris_binary/mlp_square_linear_score/split_manifest.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/iris_binary/mlp_square_linear_score/locked_audit_test.csv,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed1_iris_binary_mlp_square_linear_score_locked_audit_keys3.json
full_floor18_keys3_locked_audit_keys3,1,mnist_pool16,linear_poly3,split_seed_1/mnist_pool16/linear_poly3,LOCKED_AUDIT_PASS,SAFE,False,synth_repair_scale_1_rescale_N13_Q7_S24_44b57e556da9,13,7,1,24,3,3,3,0,0,0.00665935205669177,248,3,213.36602459096952,206.031593,274.623068,sha256:44b57e556da9716d0b81f9eeda8c9cae29f5f39e5a99d32dc3c8444a789d9629,sha256:14db16cb4d7fa68649751c1332310f8820f3ee0af505efdb279497b89c2c1f73,sha256:49239b15934e5e7a62c094c1c6068793ef8ee00d548f193632a3f7c3bbb4735f,sha256:5476d1e1799d9bf7cd21b0b910158574f2b183d7ce0f11c5aaf560cf0f1f54e0,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed1_mnist_pool16_linear_poly3.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/mnist_pool16/linear_poly3/split_manifest.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/mnist_pool16/linear_poly3/locked_audit_test.csv,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed1_mnist_pool16_linear_poly3_locked_audit_keys3.json
full_floor18_keys3_locked_audit_keys3,1,mnist_pool16,mlp_square_linear_score,split_seed_1/mnist_pool16/mlp_square_linear_score,LOCKED_AUDIT_PASS,SAFE,False,synth_analysis_minimum_rescale_N13_Q6_S20_ef6827811dc9,13,6,1,20,3,3,3,0,0,0.00017634766991703188,247,4,261.3301127915009,248.675063,341.611767,sha256:ef6827811dc96d45e72f991a8426edcb6e8bf243640d18da3b137aabffbfe99b,sha256:4c74985908cacd2b33ff00bb221e49f773befb93084257b6abf9d8d710119c1d,sha256:7a5ceddb5d878901dc7a39317f78a6e7173ce1fd35f2ff5c33bacbcd9e3d123f,sha256:082f12337abec03a27db67adbf34230c14f747191c9ef7d014ffae2b6579a2bb,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed1_mnist_pool16_mlp_square_linear_score.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/mnist_pool16/mlp_square_linear_score/split_manifest.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/mnist_pool16/mlp_square_linear_score/locked_audit_test.csv,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed1_mnist_pool16_mlp_square_linear_score_locked_audit_keys3.json
full_floor18_keys3_locked_audit_keys3,1,wdbc,linear_poly3,split_seed_1/wdbc/linear_poly3,LOCKED_AUDIT_PASS,SAFE,False,synth_repair_scale_1_rescale_N13_Q7_S24_50f4079fb1f8,13,7,1,24,3,3,3,0,0,0.008787151785526026,85,1,120.57126303100776,115.933806,154.720294,sha256:50f4079fb1f8977c511cf96d47b97334cda1cb1bbfa83e1316c2b148a7904234,sha256:feb9200167244e14b128e5f7bb8a21bccd825cdfb89c4ca48c317e4614ea9499,sha256:99995f1b629f656fb09f5d361850787758b176e391cef5944af05cddf652249a,sha256:f20c77b2a5dd006f6bebe843b72d1de5d6a56cd3dbf496220482c4b28980aed4,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed1_wdbc_linear_poly3.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/wdbc/linear_poly3/split_manifest.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/wdbc/linear_poly3/locked_audit_test.csv,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed1_wdbc_linear_poly3_locked_audit_keys3.json
full_floor18_keys3_locked_audit_keys3,1,wdbc,mlp_square_linear_score,split_seed_1/wdbc/mlp_square_linear_score,LOCKED_AUDIT_PASS,SAFE,False,synth_analysis_minimum_rescale_N13_Q6_S20_cfec66f693fd,13,6,1,20,3,3,3,0,0,0.0003971786484499029,84,2,171.58575146124028,161.504355,238.235753,sha256:cfec66f693fd6e3a650077a801c046229813e9ce15ecd23489784a9acc32e09e,sha256:a3e79baa87f4047d7a1fcb04d2ee4cd4306a86fa6b7db78cd6f0154e0ddd1d18,sha256:a22c6edbc35dec793284ea54c7297e00d9efaec43488a2e6925f0ce8b0f4fe13,sha256:a7b77071b650c3c0703ca8b110e9bfec0832a1f92003f020a12aa7cce4be77a4,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed1_wdbc_mlp_square_linear_score.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/wdbc/mlp_square_linear_score/split_manifest.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_1/wdbc/mlp_square_linear_score/locked_audit_test.csv,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed1_wdbc_mlp_square_linear_score_locked_audit_keys3.json
full_floor18_keys3_locked_audit_keys3,2,banknote,linear_poly3,split_seed_2/banknote/linear_poly3,LOCKED_AUDIT_PASS,SAFE,False,synth_repair_scale_1_rescale_N13_Q7_S24_77b6cebc7ed5,13,7,1,24,3,3,3,0,0,0.0071049666011052115,207,0,92.65255521094998,87.798988,124.36817,sha256:77b6cebc7ed5494c7965c1e89db6e6f96dfc54fc7705d5e5dd5470c33f4d2c87,sha256:268df27a63b169bb3db66e65e30f92eb0abd408c366a56be44110ea86fd433e9,sha256:13637b8f5442d20c48e2013f61d837db4032e7c20b77d23c5b0a4744e87b6deb,sha256:18986299d418e065e652ac1d56205c55ea8fd1f36d5e4b3f62b6917d0d3bafe4,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed2_banknote_linear_poly3.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_2/banknote/linear_poly3/split_manifest.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_2/banknote/linear_poly3/locked_audit_test.csv,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed2_banknote_linear_poly3_locked_audit_keys3.json
