timestamp,dataset,model,profile,path,repeat,tag,status,exit_code,summary_path,log_path
2026-06-25T15:44:59+09:00,wdbc,linear_poly3,scale40,baseline_non_rescale,1,tabular_sweep_wdbc_linear_poly3_scale40_baseline_non_rescale_r1,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_scale40_baseline_non_rescale_r1/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_scale40_baseline_non_rescale_r1.log
2026-06-25T15:45:35+09:00,wdbc,linear_poly3,scale40,baseline_non_rescale,2,tabular_sweep_wdbc_linear_poly3_scale40_baseline_non_rescale_r2,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_scale40_baseline_non_rescale_r2/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_scale40_baseline_non_rescale_r2.log
2026-06-25T15:46:10+09:00,wdbc,linear_poly3,scale40,baseline_non_rescale,3,tabular_sweep_wdbc_linear_poly3_scale40_baseline_non_rescale_r3,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_scale40_baseline_non_rescale_r3/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_scale40_baseline_non_rescale_r3.log
2026-06-25T15:46:47+09:00,wdbc,linear_poly3,scale38,rescale_aware,1,tabular_sweep_wdbc_linear_poly3_scale38_rescale_aware_r1,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_scale38_rescale_aware_r1/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_scale38_rescale_aware_r1.log
2026-06-25T15:47:23+09:00,wdbc,linear_poly3,scale38,rescale_aware,2,tabular_sweep_wdbc_linear_poly3_scale38_rescale_aware_r2,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_scale38_rescale_aware_r2/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_scale38_rescale_aware_r2.log
2026-06-25T15:48:00+09:00,wdbc,linear_poly3,scale38,rescale_aware,3,tabular_sweep_wdbc_linear_poly3_scale38_rescale_aware_r3,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_scale38_rescale_aware_r3/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_scale38_rescale_aware_r3.log
2026-06-25T15:48:37+09:00,wdbc,linear_poly3,scale38,baseline_non_rescale,1,tabular_sweep_wdbc_linear_poly3_scale38_baseline_non_rescale_r1,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_scale38_baseline_non_rescale_r1/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_scale38_baseline_non_rescale_r1.log
2026-06-25T15:49:16+09:00,wdbc,linear_poly3,scale38,baseline_non_rescale,2,tabular_sweep_wdbc_linear_poly3_scale38_baseline_non_rescale_r2,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_scale38_baseline_non_rescale_r2/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_scale38_baseline_non_rescale_r2.log
2026-06-25T15:49:55+09:00,wdbc,linear_poly3,scale38,baseline_non_rescale,3,tabular_sweep_wdbc_linear_poly3_scale38_baseline_non_rescale_r3,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_scale38_baseline_non_rescale_r3/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_scale38_baseline_non_rescale_r3.log
2026-06-25T15:50:34+09:00,wdbc,linear_poly3,deep_chain_8_scale45,rescale_aware,1,tabular_sweep_wdbc_linear_poly3_deep_chain_8_scale45_rescale_aware_r1,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_deep_chain_8_scale45_rescale_aware_r1/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_deep_chain_8_scale45_rescale_aware_r1.log
2026-06-25T15:52:00+09:00,wdbc,linear_poly3,deep_chain_8_scale45,rescale_aware,2,tabular_sweep_wdbc_linear_poly3_deep_chain_8_scale45_rescale_aware_r2,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_deep_chain_8_scale45_rescale_aware_r2/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_deep_chain_8_scale45_rescale_aware_r2.log
2026-06-25T15:53:27+09:00,wdbc,linear_poly3,deep_chain_8_scale45,rescale_aware,3,tabular_sweep_wdbc_linear_poly3_deep_chain_8_scale45_rescale_aware_r3,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_deep_chain_8_scale45_rescale_aware_r3/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_deep_chain_8_scale45_rescale_aware_r3.log
2026-06-25T15:54:54+09:00,wdbc,linear_poly3,deep_chain_8_scale45,baseline_non_rescale,1,tabular_sweep_wdbc_linear_poly3_deep_chain_8_scale45_baseline_non_rescale_r1,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_deep_chain_8_scale45_baseline_non_rescale_r1/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_deep_chain_8_scale45_baseline_non_rescale_r1.log
2026-06-25T15:56:25+09:00,wdbc,linear_poly3,deep_chain_8_scale45,baseline_non_rescale,2,tabular_sweep_wdbc_linear_poly3_deep_chain_8_scale45_baseline_non_rescale_r2,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_deep_chain_8_scale45_baseline_non_rescale_r2/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_deep_chain_8_scale45_baseline_non_rescale_r2.log
2026-06-25T15:57:55+09:00,wdbc,linear_poly3,deep_chain_8_scale45,baseline_non_rescale,3,tabular_sweep_wdbc_linear_poly3_deep_chain_8_scale45_baseline_non_rescale_r3,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_deep_chain_8_scale45_baseline_non_rescale_r3/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_deep_chain_8_scale45_baseline_non_rescale_r3.log
2026-06-25T15:59:26+09:00,wdbc,linear_poly3,deep_chain_9_scale45,rescale_aware,1,tabular_sweep_wdbc_linear_poly3_deep_chain_9_scale45_rescale_aware_r1,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_deep_chain_9_scale45_rescale_aware_r1/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_deep_chain_9_scale45_rescale_aware_r1.log
2026-06-25T16:01:06+09:00,wdbc,linear_poly3,deep_chain_9_scale45,rescale_aware,2,tabular_sweep_wdbc_linear_poly3_deep_chain_9_scale45_rescale_aware_r2,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_deep_chain_9_scale45_rescale_aware_r2/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_deep_chain_9_scale45_rescale_aware_r2.log
2026-06-25T16:02:45+09:00,wdbc,linear_poly3,deep_chain_9_scale45,rescale_aware,3,tabular_sweep_wdbc_linear_poly3_deep_chain_9_scale45_rescale_aware_r3,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_deep_chain_9_scale45_rescale_aware_r3/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_deep_chain_9_scale45_rescale_aware_r3.log
2026-06-25T16:04:25+09:00,wdbc,linear_poly3,deep_chain_9_scale45,baseline_non_rescale,1,tabular_sweep_wdbc_linear_poly3_deep_chain_9_scale45_baseline_non_rescale_r1,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_deep_chain_9_scale45_baseline_non_rescale_r1/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_deep_chain_9_scale45_baseline_non_rescale_r1.log
2026-06-25T16:06:09+09:00,wdbc,linear_poly3,deep_chain_9_scale45,baseline_non_rescale,2,tabular_sweep_wdbc_linear_poly3_deep_chain_9_scale45_baseline_non_rescale_r2,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_deep_chain_9_scale45_baseline_non_rescale_r2/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_deep_chain_9_scale45_baseline_non_rescale_r2.log
2026-06-25T16:07:52+09:00,wdbc,linear_poly3,deep_chain_9_scale45,baseline_non_rescale,3,tabular_sweep_wdbc_linear_poly3_deep_chain_9_scale45_baseline_non_rescale_r3,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_deep_chain_9_scale45_baseline_non_rescale_r3/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_deep_chain_9_scale45_baseline_non_rescale_r3.log
2026-06-25T16:09:36+09:00,wdbc,linear_poly3,short_chain_6_scale42,rescale_aware,1,tabular_sweep_wdbc_linear_poly3_short_chain_6_scale42_rescale_aware_r1,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_short_chain_6_scale42_rescale_aware_r1/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_short_chain_6_scale42_rescale_aware_r1.log
2026-06-25T16:10:06+09:00,wdbc,linear_poly3,short_chain_6_scale42,rescale_aware,2,tabular_sweep_wdbc_linear_poly3_short_chain_6_scale42_rescale_aware_r2,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_short_chain_6_scale42_rescale_aware_r2/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_short_chain_6_scale42_rescale_aware_r2.log
2026-06-25T16:10:36+09:00,wdbc,linear_poly3,short_chain_6_scale42,rescale_aware,3,tabular_sweep_wdbc_linear_poly3_short_chain_6_scale42_rescale_aware_r3,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_short_chain_6_scale42_rescale_aware_r3/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_short_chain_6_scale42_rescale_aware_r3.log
2026-06-25T16:11:06+09:00,wdbc,linear_poly3,short_chain_6_scale42,baseline_non_rescale,1,tabular_sweep_wdbc_linear_poly3_short_chain_6_scale42_baseline_non_rescale_r1,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_short_chain_6_scale42_baseline_non_rescale_r1/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_short_chain_6_scale42_baseline_non_rescale_r1.log
2026-06-25T16:11:40+09:00,wdbc,linear_poly3,short_chain_6_scale42,baseline_non_rescale,2,tabular_sweep_wdbc_linear_poly3_short_chain_6_scale42_baseline_non_rescale_r2,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_short_chain_6_scale42_baseline_non_rescale_r2/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_short_chain_6_scale42_baseline_non_rescale_r2.log
2026-06-25T16:12:14+09:00,wdbc,linear_poly3,short_chain_6_scale42,baseline_non_rescale,3,tabular_sweep_wdbc_linear_poly3_short_chain_6_scale42_baseline_non_rescale_r3,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_short_chain_6_scale42_baseline_non_rescale_r3/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_short_chain_6_scale42_baseline_non_rescale_r3.log
2026-06-25T16:12:48+09:00,wdbc,linear_poly3,short_chain_6_scale40,rescale_aware,1,tabular_sweep_wdbc_linear_poly3_short_chain_6_scale40_rescale_aware_r1,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_short_chain_6_scale40_rescale_aware_r1/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_short_chain_6_scale40_rescale_aware_r1.log
2026-06-25T16:13:18+09:00,wdbc,linear_poly3,short_chain_6_scale40,rescale_aware,2,tabular_sweep_wdbc_linear_poly3_short_chain_6_scale40_rescale_aware_r2,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_short_chain_6_scale40_rescale_aware_r2/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_short_chain_6_scale40_rescale_aware_r2.log
2026-06-25T16:13:48+09:00,wdbc,linear_poly3,short_chain_6_scale40,rescale_aware,3,tabular_sweep_wdbc_linear_poly3_short_chain_6_scale40_rescale_aware_r3,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_short_chain_6_scale40_rescale_aware_r3/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_short_chain_6_scale40_rescale_aware_r3.log
2026-06-25T16:14:18+09:00,wdbc,linear_poly3,short_chain_6_scale40,baseline_non_rescale,1,tabular_sweep_wdbc_linear_poly3_short_chain_6_scale40_baseline_non_rescale_r1,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_short_chain_6_scale40_baseline_non_rescale_r1/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_short_chain_6_scale40_baseline_non_rescale_r1.log
2026-06-25T16:14:52+09:00,wdbc,linear_poly3,short_chain_6_scale40,baseline_non_rescale,2,tabular_sweep_wdbc_linear_poly3_short_chain_6_scale40_baseline_non_rescale_r2,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_short_chain_6_scale40_baseline_non_rescale_r2/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_short_chain_6_scale40_baseline_non_rescale_r2.log
2026-06-25T16:15:26+09:00,wdbc,linear_poly3,short_chain_6_scale40,baseline_non_rescale,3,tabular_sweep_wdbc_linear_poly3_short_chain_6_scale40_baseline_non_rescale_r3,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_short_chain_6_scale40_baseline_non_rescale_r3/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_short_chain_6_scale40_baseline_non_rescale_r3.log
2026-06-25T16:16:00+09:00,wdbc,linear_poly3,short_chain_6_scale38,rescale_aware,1,tabular_sweep_wdbc_linear_poly3_short_chain_6_scale38_rescale_aware_r1,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_short_chain_6_scale38_rescale_aware_r1/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_short_chain_6_scale38_rescale_aware_r1.log
2026-06-25T16:16:30+09:00,wdbc,linear_poly3,short_chain_6_scale38,rescale_aware,2,tabular_sweep_wdbc_linear_poly3_short_chain_6_scale38_rescale_aware_r2,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_short_chain_6_scale38_rescale_aware_r2/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_short_chain_6_scale38_rescale_aware_r2.log
2026-06-25T16:17:00+09:00,wdbc,linear_poly3,short_chain_6_scale38,rescale_aware,3,tabular_sweep_wdbc_linear_poly3_short_chain_6_scale38_rescale_aware_r3,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_short_chain_6_scale38_rescale_aware_r3/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_short_chain_6_scale38_rescale_aware_r3.log
2026-06-25T16:17:30+09:00,wdbc,linear_poly3,short_chain_6_scale38,baseline_non_rescale,1,tabular_sweep_wdbc_linear_poly3_short_chain_6_scale38_baseline_non_rescale_r1,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_short_chain_6_scale38_baseline_non_rescale_r1/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_short_chain_6_scale38_baseline_non_rescale_r1.log
2026-06-25T16:18:04+09:00,wdbc,linear_poly3,short_chain_6_scale38,baseline_non_rescale,2,tabular_sweep_wdbc_linear_poly3_short_chain_6_scale38_baseline_non_rescale_r2,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_short_chain_6_scale38_baseline_non_rescale_r2/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_short_chain_6_scale38_baseline_non_rescale_r2.log
2026-06-25T16:18:38+09:00,wdbc,linear_poly3,short_chain_6_scale38,baseline_non_rescale,3,tabular_sweep_wdbc_linear_poly3_short_chain_6_scale38_baseline_non_rescale_r3,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_short_chain_6_scale38_baseline_non_rescale_r3/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_short_chain_6_scale38_baseline_non_rescale_r3.log
2026-06-25T16:19:12+09:00,wdbc,linear_poly3,short_chain_5,rescale_aware,1,tabular_sweep_wdbc_linear_poly3_short_chain_5_rescale_aware_r1,failed,1,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_short_chain_5_rescale_aware_r1/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_short_chain_5_rescale_aware_r1.log
2026-06-25T16:19:12+09:00,wdbc,linear_poly3,short_chain_5,rescale_aware,2,tabular_sweep_wdbc_linear_poly3_short_chain_5_rescale_aware_r2,failed,1,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_short_chain_5_rescale_aware_r2/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_short_chain_5_rescale_aware_r2.log
2026-06-25T16:19:12+09:00,wdbc,linear_poly3,short_chain_5,rescale_aware,3,tabular_sweep_wdbc_linear_poly3_short_chain_5_rescale_aware_r3,failed,1,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_short_chain_5_rescale_aware_r3/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_short_chain_5_rescale_aware_r3.log
2026-06-25T16:19:13+09:00,wdbc,linear_poly3,short_chain_5,baseline_non_rescale,1,tabular_sweep_wdbc_linear_poly3_short_chain_5_baseline_non_rescale_r1,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_short_chain_5_baseline_non_rescale_r1/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_short_chain_5_baseline_non_rescale_r1.log
2026-06-25T16:19:42+09:00,wdbc,linear_poly3,short_chain_5,baseline_non_rescale,2,tabular_sweep_wdbc_linear_poly3_short_chain_5_baseline_non_rescale_r2,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_short_chain_5_baseline_non_rescale_r2/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_short_chain_5_baseline_non_rescale_r2.log
2026-06-25T16:20:12+09:00,wdbc,linear_poly3,short_chain_5,baseline_non_rescale,3,tabular_sweep_wdbc_linear_poly3_short_chain_5_baseline_non_rescale_r3,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_short_chain_5_baseline_non_rescale_r3/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_short_chain_5_baseline_non_rescale_r3.log
2026-06-25T16:20:41+09:00,wdbc,linear_poly3,short_chain_3,rescale_aware,1,tabular_sweep_wdbc_linear_poly3_short_chain_3_rescale_aware_r1,failed,1,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_short_chain_3_rescale_aware_r1/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_short_chain_3_rescale_aware_r1.log
2026-06-25T16:20:42+09:00,wdbc,linear_poly3,short_chain_3,rescale_aware,2,tabular_sweep_wdbc_linear_poly3_short_chain_3_rescale_aware_r2,failed,1,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_short_chain_3_rescale_aware_r2/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_short_chain_3_rescale_aware_r2.log
2026-06-25T16:20:42+09:00,wdbc,linear_poly3,short_chain_3,rescale_aware,3,tabular_sweep_wdbc_linear_poly3_short_chain_3_rescale_aware_r3,failed,1,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_short_chain_3_rescale_aware_r3/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_short_chain_3_rescale_aware_r3.log
2026-06-25T16:20:42+09:00,wdbc,linear_poly3,short_chain_3,baseline_non_rescale,1,tabular_sweep_wdbc_linear_poly3_short_chain_3_baseline_non_rescale_r1,ok,0,results/ckks_tabular_inference/tabular_sweep_wdbc_linear_poly3_short_chain_3_baseline_non_rescale_r1/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_wdbc_linear_poly3_short_chain_3_baseline_non_rescale_r1.log
