run_id,split_seed,dataset_id,model_id,workload_id,outcome,trial_status,retuning_performed,candidate_id,log_n,q_prime_count,p_prime_count,log_default_scale,key_repeats_requested,key_repeats_completed,success_runs,decision_flips,error_violations,max_observed_error,v_cert,v_amb,mean_total_ms,median_total_ms,p95_total_ms,selection_contract_digest,selection_result_sha256,split_manifest_sha256,audit_csv_sha256,selection_result_path,split_manifest_path,audit_csv_path,result_path
full_floor18_keys3_locked_audit_keys3,2,banknote,linear_poly3,split_seed_2/banknote/linear_poly3,LOCKED_AUDIT_PASS,SAFE,False,synth_repair_scale_1_rescale_N13_Q7_S24_77b6cebc7ed5,13,7,1,24,3,3,3,0,0,0.0071049666011052115,207,0,92.65255521094998,87.798988,124.36817,sha256:77b6cebc7ed5494c7965c1e89db6e6f96dfc54fc7705d5e5dd5470c33f4d2c87,sha256:268df27a63b169bb3db66e65e30f92eb0abd408c366a56be44110ea86fd433e9,sha256:13637b8f5442d20c48e2013f61d837db4032e7c20b77d23c5b0a4744e87b6deb,sha256:18986299d418e065e652ac1d56205c55ea8fd1f36d5e4b3f62b6917d0d3bafe4,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed2_banknote_linear_poly3.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_2/banknote/linear_poly3/split_manifest.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_2/banknote/linear_poly3/locked_audit_test.csv,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed2_banknote_linear_poly3_locked_audit_keys3.json
full_floor18_keys3_locked_audit_keys3,2,banknote,mlp_square_linear_score,split_seed_2/banknote/mlp_square_linear_score,LOCKED_AUDIT_PASS,SAFE,False,synth_analysis_minimum_rescale_N13_Q6_S20_0a7f04d55af9,13,6,1,20,3,3,3,0,0,0.0006945833828262415,207,0,138.2842405008051,129.208363,187.071381,sha256:0a7f04d55af9ce804c43fffeb4508aa454fddf0784e105ed6f1f9029300bdca5,sha256:93f314e50a6231f8fbd70a889f9ec337a2131ed6216e77aa72c436a22508c8dc,sha256:6fd2045fefc35f472f1d77cbd28c97f60a815b7086434024f49b30ec13e6e35c,sha256:75b9fd478054442348525ecb46d250affb49d799fb7992ce2203ad37e702e21c,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed2_banknote_mlp_square_linear_score.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_2/banknote/mlp_square_linear_score/split_manifest.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_2/banknote/mlp_square_linear_score/locked_audit_test.csv,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed2_banknote_mlp_square_linear_score_locked_audit_keys3.json
full_floor18_keys3_locked_audit_keys3,2,digits_binary,linear_poly3,split_seed_2/digits_binary/linear_poly3,LOCKED_AUDIT_PASS,SAFE,False,synth_repair_scale_1_rescale_N13_Q7_S24_24fcbcea0c1f,13,7,1,24,3,3,3,0,0,0.005187043853809414,267,3,124.86914680000002,119.145368,162.193593,sha256:24fcbcea0c1f5f4439df3ac613fa7ad37200fd4a5ef6f5af5dcdf46149f8af46,sha256:d2e0628ac7ce706662356c76b3ea5632ba8c4f7451c0dbe2b77bbe9d4f4c84b8,sha256:84c6934d831d7a0c02f5d56d1a293b4b36806b3456616e15f8a1aaea82289317,sha256:4baf786bbf5683b96a17d49c15441e198215b62e27d8f6c8b9afd64f3012bfa0,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed2_digits_binary_linear_poly3.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_2/digits_binary/linear_poly3/split_manifest.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_2/digits_binary/linear_poly3/locked_audit_test.csv,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed2_digits_binary_linear_poly3_locked_audit_keys3.json
full_floor18_keys3_locked_audit_keys3,2,digits_binary,mlp_square_linear_score,split_seed_2/digits_binary/mlp_square_linear_score,LOCKED_AUDIT_PASS,SAFE,False,synth_analysis_minimum_rescale_N13_Q6_S20_75879362be96,13,6,1,20,3,3,3,0,0,8.378636366224157e-05,256,14,166.54408698888895,155.968851,225.602004,sha256:75879362be961b35c5e4ef212d1aa7949775ec0cba5905a291b89cc0eab61fe7,sha256:3d26e52147c7517ffbdf4a64dfd9860fb2c49fbc51a8227efc7ac11cabd08846,sha256:c68ab2c4515f49a44ec0638736ca380174ccd80cfa2aafbeaf24d3f47132a8f1,sha256:fe285c03409dd3e50b6710caebf16fd5156ad9feb39c91b3b80f96de75cab957,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed2_digits_binary_mlp_square_linear_score.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_2/digits_binary/mlp_square_linear_score/split_manifest.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_2/digits_binary/mlp_square_linear_score/locked_audit_test.csv,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed2_digits_binary_mlp_square_linear_score_locked_audit_keys3.json
full_floor18_keys3_locked_audit_keys3,2,iris_binary,linear_poly3,split_seed_2/iris_binary/linear_poly3,LOCKED_AUDIT_PASS,SAFE,False,synth_analysis_minimum_rescale_N13_Q7_S20_b10765d6500e,13,7,1,20,3,3,3,0,0,0.016605513008516315,16,0,84.73215318750003,78.283995,128.571387,sha256:b10765d6500eb092aacc04548ad1facd697d414bb9b0a6c0085e44acf4b15ca3,sha256:1ac1e3b1e420b090208ed7803539a7bcca0f5751534598713c7dfc65d04b134f,sha256:3af66d9208d6bbf002ff08af32dfe7ca973932d6af29289ddf53b7608bd72e07,sha256:85f71415cfb9eb7574ee3e59df36396690957afd53ff1a4cea1a89ece6fa9d27,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed2_iris_binary_linear_poly3.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_2/iris_binary/linear_poly3/split_manifest.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_2/iris_binary/linear_poly3/locked_audit_test.csv,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed2_iris_binary_linear_poly3_locked_audit_keys3.json
full_floor18_keys3_locked_audit_keys3,2,iris_binary,mlp_square_linear_score,split_seed_2/iris_binary/mlp_square_linear_score,LOCKED_AUDIT_PASS,SAFE,False,synth_analysis_minimum_rescale_N13_Q6_S20_125eaf89ec9a,13,6,1,20,3,3,3,0,0,0.00024865125604989213,16,0,124.26401306249998,118.380873,164.985804,sha256:125eaf89ec9a212d02bc544c6efcdc2be09123b7deed655220e59afbb23334c9,sha256:499079e0f3ac12ace4ae5fddb516f1964ba83e5f6ccab67d430185a351f43439,sha256:c05cf24e87dc3adc34e77aaded75fde45d1b3ae1439834a0f36a210a0999bd33,sha256:24f4270ca8109860ef94b939cf733edbcf0fa0123d0fa9147542b40ee4037bb7,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed2_iris_binary_mlp_square_linear_score.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_2/iris_binary/mlp_square_linear_score/split_manifest.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_2/iris_binary/mlp_square_linear_score/locked_audit_test.csv,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed2_iris_binary_mlp_square_linear_score_locked_audit_keys3.json
full_floor18_keys3_locked_audit_keys3,2,mnist_pool16,linear_poly3,split_seed_2/mnist_pool16/linear_poly3,LOCKED_AUDIT_PASS,SAFE,False,synth_repair_scale_1_rescale_N13_Q7_S24_4df9265b02c0,13,7,1,24,3,3,3,0,0,0.005988028102251186,245,6,206.15444485126153,190.629278,303.100947,sha256:4df9265b02c098834455931bb995ca146691778f58f9a2f2cb824fd59790644e,sha256:aa599cdcf06ae648014ba5bbf60c7f759ba35946e05530b37a5eb953300cb2f0,sha256:eebfab067ef70f20cd9a6ff0dd830e3c4c09110dd5af34795efa2d6409de3ffd,sha256:665f1683d38698145d16caee520d2372462728639a8a1629d51f9f4adb499c9a,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed2_mnist_pool16_linear_poly3.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_2/mnist_pool16/linear_poly3/split_manifest.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_2/mnist_pool16/linear_poly3/locked_audit_test.csv,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed2_mnist_pool16_linear_poly3_locked_audit_keys3.json
full_floor18_keys3_locked_audit_keys3,2,mnist_pool16,mlp_square_linear_score,split_seed_2/mnist_pool16/mlp_square_linear_score,LOCKED_AUDIT_PASS,SAFE,False,synth_analysis_minimum_rescale_N13_Q6_S20_a1a2f8ac0526,13,6,1,20,3,3,3,0,0,0.000308157461087033,247,4,252.4838607423634,233.183893,365.178108,sha256:a1a2f8ac0526babaf643de99a667f3c4a08f2a3d4ae44f8f17d1330514352ff3,sha256:3894b1962ea186282254146d16fb52315d470fe288bd41992852bd00b5f11b0d,sha256:17cc244ad876c4c5118d97e146ac47ac3b8216ce8bfb91bc4fcc55f1bb9f5c48,sha256:d37886a5498da2b64f54199ec1b8dd618cc81a9f505108fb6d48ec07f54c1fb0,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed2_mnist_pool16_mlp_square_linear_score.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_2/mnist_pool16/mlp_square_linear_score/split_manifest.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_2/mnist_pool16/mlp_square_linear_score/locked_audit_test.csv,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed2_mnist_pool16_mlp_square_linear_score_locked_audit_keys3.json
full_floor18_keys3_locked_audit_keys3,2,wdbc,linear_poly3,split_seed_2/wdbc/linear_poly3,LOCKED_AUDIT_PASS,SAFE,False,synth_repair_scale_1_rescale_N13_Q7_S24_0e8dd22d71bf,13,7,1,24,3,3,3,0,0,0.013560196572616368,85,1,124.03850873255818,115.707091,186.362295,sha256:0e8dd22d71bf07aefd5a7cf5838b08001e6dcded10436684028341a161e2cd9b,sha256:761a61242e4d5271e85201abb13f0603eec09d0025a788a8a9a225d8fc4e45ce,sha256:fc91d42f9146fde42c89402e2297a4f45f9dc582d7bb5b7c6d0ef8853aae92c8,sha256:ec0f3dbe8dbf73a269bc2967c96b6b9a56f9e4e8a0526fa6bc092592454a8542,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed2_wdbc_linear_poly3.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_2/wdbc/linear_poly3/split_manifest.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_2/wdbc/linear_poly3/locked_audit_test.csv,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed2_wdbc_linear_poly3_locked_audit_keys3.json
full_floor18_keys3_locked_audit_keys3,2,wdbc,mlp_square_linear_score,split_seed_2/wdbc/mlp_square_linear_score,LOCKED_AUDIT_PASS,SAFE,False,synth_analysis_minimum_rescale_N13_Q6_S20_1893fb70e490,13,6,1,20,3,3,3,0,0,0.0002997097497521306,83,3,167.02115291860466,157.535308,237.016449,sha256:1893fb70e490788783b8647053db7564bac87b61c1dc679557ed7312ef0758f6,sha256:924899837922cf148ccb5102c0e71f3ae0caa7718bd717da80296618ab896a72,sha256:a23432cf0c5b823506b3d3f06fc46c07998a4977885128e420a7b8cbcdd5dc22,sha256:2828ad349a983e3aa9cc89971b56c87e4195aa9e582984d59c7b1a82aa17ae8b,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/results/directv1_full_floor18_keys3_seed2_wdbc_mlp_square_linear_score.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_2/wdbc/mlp_square_linear_score/split_manifest.json,results/thesis_grade_protocol/tabular_splits_v1/split_seed_2/wdbc/mlp_square_linear_score/locked_audit_test.csv,results/thesis_grade_protocol/direct_tabular_autotune_v1/full_floor18_keys3/locked_audit/full_floor18_keys3_locked_audit_keys3/results/directv1_full_floor18_keys3_seed2_wdbc_mlp_square_linear_score_locked_audit_keys3.json
